989,49
990,49
991,49
992,49
993,49
994,49
995,49
996,49
997,49
998,49
999,49
1000,50
1001,49
1002,49
1003,49
1004,49
1005,49
1006,49
1007,49
1008,49
1009,49
1010,49
1011,49
1012,49
1013,49
1014,49
1015,49
1016,49
1017,49
1018,18
1019,49
1020,49
1021,49
1022,49
1023,20
1024,20
1025,36
1026,58
1027,8
1028,33
1029,36
1030,30
1031,58
1032,30
1033,43
1034,43
1035,47
1036,58
1037,36
1038,61
1039,20
1040,47
1041,30
1042,58
1043,8
1044,47
1045,58
1046,33
1047,58
1048,58
1049,58
1050,58
1051,36
1052,58
1053,63
1054,8
1055,3
1056,36
1057,36
1058,61
1059,61
1060,63
1061,30
1062,58
1063,4
1064,8
1065,58
1066,47
1067,58
1068,30
1069,33
1070,58
1071,63
1072,47
1073,63
1074,63
1075,63
1076,58
1077,36
1078,28
1079,47
1080,47
1081,36
1082,58
1083,8
1084,33
1085,69
1086,33
1087,33
1088,33
1089,20
1090,47
1091,58
1092,33
1093,33
1094,63
1095,30
1096,36
1097,36
1098,63
1099,63
1100,36
1101,58
1102,58
1103,47
1104,47
1105,8
1106,8
1107,36
1108,47
1109,47
1110,33
1111,33
1112,36
1113,8
1114,33
1115,14
1116,30
1117,20
1118,30
1119,58
1120,34
1121,58
1122,47
1123,28
1124,28
1125,58
1126,28
1127,33
1128,33
1129,14
1130,33
1131,58
1132,30
1133,30
1134,33
1135,58
1136,58
1137,28
1138,19
1139,47
1140,33
1141,63
1142,61
1143,8
1144,33
1145,61
1146,58
1147,58
1148,58
1149,69
1150,8
1151,33
1152,58
1153,8
1154,58
1155,58
1156,58
1157,58
1158,1
1159,3
1160,28
1161,28
1162,58
1163,58
1164,58
1165,58
1166,36
1167,63
1168,63
1169,58
1170,33
1171,47
1172,58
1173,58
1174,58
1175,58
1176,3
1177,69
1178,4
1179,36
1180,63
1181,19
1182,33
1183,69
1184,69
1185,3
1186,8
1187,63
1188,4
1189,58
1190,58
1191,58
1192,69
1193,30
1194,8
1195,8
1196,63
1197,14
1198,3
1199,3
1200,3
1201,58
1202,19
1203,20
1204,33
1205,4
1206,58
1207,43
1208,16
1209,30
1210,8
1211,8
1212,58
1213,30
1214,33
1215,24
1216,33
1217,30
1218,36
1219,47
1220,8
1221,30
1222,8
1223,69
1224,47
1225,33
1226,33
1227,33
1228,24
1229,43
1230,58
1231,3
1232,28
1233,30
1234,30
1235,33
1236,58
1237,8
1238,47
1239,36
1240,4
1241,14
1242,61
1243,63
1244,33
1245,3
1246,30
1247,30
1248,20
1249,33
1250,3
1251,33
1252,33
1253,33
1254,3
1255,28
1256,62
1257,62
1258,62
1259,62
1260,62
1261,62
1262,62
1263,62
1264,2
1265,62
1266,2
1267,2
1268,62
1269,62
1270,62
1271,62
1272,62
1273,62
1274,62
1275,62
1276,27
1277,62
1278,62
1279,62
1280,53
1281,62
1282,62
1283,62
1284,62
1285,62
1286,61
1287,20
1288,27
1289,36
1290,27
1291,36
1292,27
1293,27
1294,27
1295,36
1296,36
1297,14
1298,27
1299,27
1300,36
1301,27
1302,36
1303,18
1304,27
1305,27
1306,36
1307,69
1308,3
1309,3
1310,3
1311,27
1312,27
1313,3
1314,18
1315,69
1316,3
1317,36
1318,36
1319,27
1320,18
1321,27
1322,27
1323,27
1324,27
1325,34
1326,27
1327,18
1328,18
1329,14
1330,3
1331,27
1332,27
1333,27
1334,27
1335,27
1336,36
1337,58
1338,3
1339,27
1340,27
1341,33
1342,33
1343,33
1344,33
1345,33
1346,33
1347,33
1348,33
1349,33
1350,33
1351,33
1352,30
1353,33
1354,10
1355,51
1356,58
1357,14
1358,10
1359,10
1360,28
1361,47
1362,61
1363,64
1364,20
1365,63
1366,10
1367,10
1368,61
1369,27
1370,64
1371,34
1372,61
1373,69
1374,34
1375,19
1376,43
1377,20
1378,34
1379,24
1380,43
1381,20
1382,16
1383,24
1384,61
1385,43
1386,34
1387,34
1388,34
1389,24
1390,14
1391,58
1392,27
1393,20
1394,47
1395,14
1396,14
1397,61
1398,34
1399,33
1400,34
1401,16
1402,24
1403,34
1404,36
1405,24
1406,47
1407,34
1408,10
1409,67
1410,43
1411,1
1412,14
1413,24
1414,34
1415,34
1416,69
1417,34
1418,24
1419,61
1420,24
1421,34
1422,43
1423,43
1424,34
1425,14
1426,4
1427,34
1428,3
1429,3
1430,14
1431,34
1432,51
1433,43
1434,12
1435,64
1436,64
1437,24
1438,43
1439,64
1440,34
1441,51
1442,14
1443,16
1444,34
1445,24
1446,34
1447,4
1448,64
1449,34
1450,34
1451,14
1452,14
1453,14
1454,14
1455,61
1456,34
1457,34
1458,3
1459,16
1460,30
1461,30
1462,34
1463,34
1464,3
1465,43
1466,34
1467,30
1468,14
1469,14
1470,51
1471,63
1472,43
1473,34
1474,34
1475,34
1476,43
1477,61
1478,61
1479,34
1480,34
1481,14
1482,4
1483,34
1484,69
1485,14
1486,24
1487,61
1488,61
1489,34
1490,14
1491,27
1492,24
1493,58
1494,24
1495,24
1496,24
1497,24
1498,14
1499,61
1500,61
1501,34
1502,58
1503,34
1504,19
1505,20
1506,34
1507,34
1508,14
1509,34
1510,61
1511,10
1512,34
1513,33
1514,43
1515,34
1516,34
1517,27
1518,34
1519,43
1520,43
1521,10
1522,34
1523,4
1524,10
1525,34
1526,34
1527,4
1528,10
1529,43
1530,34
1531,14
1532,28
1533,14
1534,43
1535,24
1536,34
1537,34
1538,47
1539,27
1540,34
1541,61
1542,61
1543,58
1544,3
1545,3
1546,27
1547,43
1548,14
1549,3
1550,4
1551,34
1552,34
1553,10
1554,43
1555,3
1556,34
1557,34
1558,34
1559,14
1560,63
1561,34
1562,27
1563,14
1564,34
1565,33
1566,34
1567,14
1568,19
1569,46
1570,14
1571,34
1572,14
1573,4
1574,19
1575,34
1576,24
1577,34
1578,67
1579,4
1580,34
1581,38
1582,34
1583,67
1584,67
1585,33
1586,34
1587,4
1588,64
1589,34
1590,34
1591,34
1592,14
1593,33
1594,30
1595,14
1596,14
1597,4
1598,4
1599,14
1600,34
1601,64
1602,69
1603,20
1604,58
1605,20
1606,34
1607,67
1608,34
1609,33
1610,34
1611,14
1612,3
1613,3
1614,14
1615,24
1616,24
1617,16
1618,30
1619,61
1620,34
1621,36
1622,30
1623,14
1624,4
1625,4
1626,24
1627,34
1628,30
1629,47
1630,34
1631,24
1632,43
1633,43
1634,43
1635,43
1636,34
1637,43
1638,34
1639,14
1640,33
1641,24
1642,12
1643,3
1644,34
1645,14
1646,14
1647,14
1648,34
1649,34
1650,24
1651,36
1652,30
1653,14
1654,4
1655,16
1656,64
1657,4
1658,34
1659,58
1660,58
1661,34
1662,30
1663,64
1664,24
1665,14
1666,3
1667,3
1668,65
1669,24
1670,69
1671,34
1672,33
1673,34
1674,69
1675,24
1676,4
1677,4
1678,3
1679,24
1680,24
1681,34
1682,27
1683,27
1684,34
1685,19
1686,4
1687,34
1688,14
1689,33
1690,34
1691,61
1692,58
1693,47
1694,34
1695,34
1696,14
1697,43
1698,34
1699,34
1700,34
1701,34
1702,14
1703,34
1704,3
1705,20
1706,34
1707,34
1708,34
1709,24
1710,10
1711,58
1712,34
1713,16
1714,24
1715,34
1716,14
1717,14
1718,14
1719,34
1720,14
1721,34
1722,34
1723,34
1724,34
1725,9
1726,34
1727,4
1728,27
1729,34
1730,47
1731,24
1732,34
1733,34
1734,69
1735,69
1736,34
1737,34
1738,4
1739,24
1740,34
1741,34
1742,30
1743,34
1744,14
1745,34
1746,4
1747,51
1748,3
1749,24
1750,34
1751,34
1752,14
1753,14
1754,4
1755,4
1756,63
1757,61
1758,34
1759,14
1760,63
1761,58
1762,16
1763,14
1764,14
1765,33
1766,34
1767,27
1768,64
1769,69
1770,34
1771,58
1772,34
1773,24
1774,34
1775,67
1776,14
1777,34
1778,34
1779,34
1780,47
1781,16
1782,19
1783,38
1784,65
1785,47
1786,47
1787,47
1788,47
1789,65
1790,47
1791,65
1792,65
1793,65
1794,8
1795,65
1796,47
1797,65
1798,65
1799,47
1800,47
1801,20
1802,63
1803,47
1804,65
1805,47
1806,53
1807,63
1808,20
1809,20
1810,53
1811,53
1812,53
1813,16
1814,20
1815,33
1816,33
1817,37
1818,16
1819,16
1820,16
1821,19
1822,67
1823,27
1824,67
1825,67
1826,67
1827,19
1828,19
1829,67
1830,67
1831,16
1832,16
1833,63
1834,20
1835,61
1836,19
1837,27
1838,19
1839,37
1840,34
1841,27
1842,33
1843,19
1844,19
1845,19
1846,16
1847,16
1848,61
1849,51
1850,16
1851,16
1852,61
1853,19
1854,34
1855,61
1856,16
1857,67
1858,53
1859,53
1860,34
1861,53
1862,19
1863,34
1864,67
1865,19
1866,27
1867,16
1868,16
1869,19
1870,61
1871,33
1872,34
1873,19
1874,20
1875,51
1876,27
1877,19
1878,16
1879,19
1880,67
1881,67
1882,24
1883,61
1884,19
1885,8
1886,19
1887,20
1888,65
1889,65
1890,63
1891,65
1892,65
1893,63
1894,65
1895,63
1896,63
1897,63
1898,1
1899,63
1900,65
1901,20
1902,63
1903,20
1904,20
1905,65
1906,19
1907,27
1908,20
1909,63
1910,20
1911,63
1912,63
1913,63
1914,63
1915,63
1916,63
1917,20
1918,63
1919,63
1920,65
1921,65
1922,65
1923,20
1924,20
1925,20
1926,20
1927,1
1928,65
1929,63
1930,63
1931,63
1932,19
1933,1
1934,61
1935,58
1936,20
1937,63
1938,63
1939,63
1940,20
1941,19
1942,20
1943,62
1944,44
1945,65
1946,63
1947,20
1948,15
1949,20
1950,27
1951,1
1952,33
1953,19
1954,65
1955,20
1956,20
1957,20
1958,20
1959,15
1960,8
1961,1
1962,8
1963,20
1964,20
1965,15
1966,33
1967,20
1968,20
1969,20
1970,62
1971,20
1972,20
1973,20
1974,20
1975,61
1976,20
1977,20
1978,65
1979,34
1980,20
1981,58
1982,51
1983,14
1984,20
1985,20
1986,20
1987,51
1988,62
1989,47
1990,12
1991,43
1992,20
1993,65
1994,20
1995,1
1996,33
1997,20
1998,34
1999,20
2000,20
2001,14
2002,20
2003,20
2004,20
2005,20
2006,63
2007,51
2008,20
2009,20
2010,20
2011,33
2012,20
2013,20
2014,63
2015,65
2016,20
2017,20
2018,20
2019,20
2020,20
2021,20
2022,10
2023,20
2024,65
2025,27
2026,20
2027,20
2028,20
2029,20
2030,64
2031,65
2032,20
2033,20
2034,20
2035,20
2036,64
2037,20
2038,15
2039,33
2040,10
2041,19
2042,20
2043,20
2044,15
2045,3
2046,33
2047,20
2048,20
2049,1
2050,1
2051,1
2052,1
2053,1
2054,47
2055,1
2056,47
2057,63
2058,61
2059,47
2060,47
2061,1
2062,1
2063,43
2064,43
2065,47
2066,47
2067,47
2068,1
2069,1
2070,8
2071,1
2072,47
2073,47
2074,47
2075,47
2076,61
2077,34
2078,69
2079,1
2080,1
2081,1
2082,1
2083,36
2084,63
2085,61
2086,25
2087,25
2088,63
2089,63
2090,33
2091,33
2092,36
2093,19
2094,20
2095,20
2096,27
2097,20
2098,20
2099,49
2100,20
2101,38
2102,20
2103,19
2104,20
2105,20
2106,20
2107,19
2108,20
2109,20
2110,19
2111,64
2112,65
2113,20
2114,65
2115,65
2116,19
2117,51
2118,2
2119,34
2120,24
2121,24
2122,24
2123,24
2124,24
2125,24
2126,24
2127,24
2128,24
2129,24
2130,24
2131,27
2132,24
2133,24
2134,24
2135,24
2136,24
2137,24
2138,24
2139,24
2140,24
2141,24
2142,51
2143,24
2144,43
2145,43
2146,24
2147,24
2148,24
2149,24
2150,24
2151,24
2152,24
2153,24
2154,24
2155,24
2156,24
2157,24
2158,27
2159,24
2160,3
2161,24
2162,24
2163,24
2164,24
2165,27
2166,24
2167,24
2168,48
2169,24
2170,24
2171,24
2172,24
2173,24
2174,24
2175,20
2176,19
2177,24
2178,43
2179,24
2180,24
2181,24
2182,24
2183,24
2184,24
2185,24
2186,48
2187,24
2188,24
2189,33
2190,24
2191,24
2192,24
2193,24
2194,24
2195,24
2196,24
2197,24
2198,24
2199,24
2200,24
2201,24
2202,24
2203,24
2204,24
2205,24
2206,24
2207,24
2208,24
2209,24
2210,24
2211,24
2212,24
2213,27
2214,27
2215,27
2216,27
2217,27
2218,27
2219,16
2220,24
2221,24
2222,27
2223,24
2224,24
2225,24
2226,24
2227,24
2228,27
2229,27
2230,24
2231,24
2232,24
2233,24
2234,27
2235,24
2236,24
2237,24
2238,24
2239,24
2240,24
2241,24
2242,24
2243,24
2244,24
2245,24
2246,24
2247,24
2248,24
2249,24
2250,66
2251,66
2252,66
2253,66
2254,66
2255,66
2256,66
2257,66
2258,66
2259,66
2260,66
2261,65
2262,33
2263,69
2264,47
2265,47
2266,47
2267,67
2268,44
2269,3
2270,63
2271,63
2272,3
2273,44
2274,3
2275,63
2276,3
2277,63
2278,20
2279,31
2280,38
2281,38
2282,38
2283,38
2284,38
2285,38
2286,38
2287,38
2288,53
2289,38
2290,38
2291,38
2292,38
2293,38
2294,38
2295,38
2296,38
2297,38
2298,38
2299,38
2300,38
2301,38
2302,38
2303,38
2304,38
2305,38
2306,38
2307,38
2308,38
2309,38
2310,38
2311,38
2312,38
2313,38
2314,38
2315,38
2316,38
2317,38
2318,38
2319,38
2320,38
2321,38
2322,38
2323,19
2324,38
2325,38
2326,38
2327,38
2328,19
2329,38
2330,38
2331,38
2332,38
2333,38
2334,38
2335,20
2336,19
2337,63
2338,38
2339,38
2340,38
2341,65
2342,38
2343,38
2344,38
2345,38
2346,38
2347,38
2348,62
2349,38
2350,19
2351,38
2352,38
2353,38
2354,38
2355,38
2356,38
2357,38
2358,38
2359,38
2360,38
2361,38
2362,38
2363,38
2364,38
2365,38
2366,38
2367,34
2368,27
2369,27
2370,38
2371,38
2372,38
2373,38
2374,38
2375,38
2376,38
2377,38
2378,1
2379,62
2380,38
2381,38
2382,33
2383,38
2384,38
2385,43
2386,38
2387,38
2388,38
2389,20
2390,38
2391,3
2392,52
2393,38
2394,62
2395,38
2396,38
2397,38
2398,61
2399,38
2400,38
2401,38
2402,38
2403,38
2404,38
2405,38
2406,38
2407,38
2408,19
2409,38
2410,38
2411,38
2412,38
2413,62
2414,38
2415,20
2416,38
2417,38
2418,38
2419,19
2420,36
2421,38
2422,38
2423,38
2424,38
2425,38
2426,38
2427,38
2428,3
2429,38
2430,67
2431,38
2432,38
2433,20
2434,38
2435,14
2436,38
2437,38
2438,38
2439,38
2440,38
2441,38
2442,38
2443,38
2444,38
2445,38
2446,38
2447,38
2448,38
2449,50
2450,38
2451,38
2452,38
2453,62
2454,20
2455,38
2456,38
2457,64
2458,20
2459,38
2460,38
2461,38
2462,38
2463,38
2464,38
2465,38
2466,38
2467,38
2468,61
2469,1
2470,63
2471,19
2472,63
2473,63
2474,63
2475,63
2476,63
2477,63
2478,63
2479,63
2480,63
2481,47
2482,63
2483,63
2484,63
2485,16
2486,63
2487,63
2488,63
2489,63
2490,63
2491,63
2492,63
2493,63
2494,63
2495,19
2496,63
2497,63
2498,63
2499,63
2500,63
2501,69
2502,63
2503,63
2504,63
2505,63
2506,63
2507,3
2508,63
2509,16
2510,16
2511,16
2512,43
2513,16
2514,43
2515,16
2516,16
2517,61
2518,16
2519,16
2520,64
2521,20
2522,20
2523,20
2524,63
2525,38
2526,20
2527,20
2528,63
2529,20
2530,20
2531,20
2532,20
2533,33
2534,20
2535,20
2536,20
2537,34
2538,20
2539,20
2540,14
2541,10
2542,20
2543,63
2544,20
2545,20
2546,20
2547,20
2548,1
2549,20
2550,33
2551,20
2552,20
2553,63
2554,43
2555,47
2556,20
2557,20
2558,19
2559,19
2560,24
2561,20
2562,20
2563,63
2564,14
2565,3
2566,3
2567,3
2568,3
2569,18
2570,14
2571,3
2572,18
2573,3
2574,18
2575,67
2576,58
2577,3
2578,31
2579,3
2580,3
2581,18
2582,3
2583,18
2584,3
2585,3
2586,3
2587,18
2588,18
2589,18
2590,10
2591,3
2592,3
2593,43
2594,43
2595,43
2596,3
2597,3
2598,18
2599,69
2600,27
2601,27
2602,3
2603,3
2604,3
2605,3
2606,69
2607,3
2608,3
2609,3
2610,28
2611,3
2612,3
2613,3
2614,3
2615,18
2616,18
2617,3
2618,3
2619,3
2620,18
2621,18
2622,47
2623,67
2624,3
2625,69
2626,69
2627,69
2628,18
2629,18
2630,18
2631,3
2632,3
2633,18
2634,28
2635,31
2636,18
2637,44
2638,44
2639,67
2640,3
2641,43
2642,3
2643,3
2644,3
2645,3
2646,3
2647,3
2648,3
2649,3
2650,3
2651,28
2652,69
2653,3
2654,3
2655,3
2656,3
2657,3
2658,3
2659,31
2660,3
2661,3
2662,3
2663,3
2664,64
2665,3
2666,3
2667,3
2668,69
2669,3
2670,4
2671,31
2672,31
2673,31
2674,31
2675,3
2676,3
2677,3
2678,18
2679,3
2680,3
2681,3
2682,18
2683,18
2684,3
2685,18
2686,34
2687,3
2688,18
2689,3
2690,44
2691,18
2692,69
2693,49
2694,3
2695,3
2696,3
2697,3
2698,3
2699,28
2700,3
2701,69
2702,3
2703,4
2704,69
2705,18
2706,3
2707,18
2708,18
2709,18
2710,18
2711,33
2712,19
2713,19
2714,33
2715,64
2716,64
2717,33
2718,64
2719,27
2720,64
2721,33
2722,33
2723,30
2724,63
2725,63
2726,64
2727,33
2728,64
2729,64
2730,63
2731,34
2732,19
2733,63
2734,33
2735,33
2736,27
2737,64
2738,51
2739,51
2740,30
2741,8
2742,61
2743,33
2744,34
2745,33
2746,27
2747,64
2748,30
2749,33
2750,19
2751,33
2752,1
2753,50
2754,44
2755,44
2756,30
2757,64
2758,30
2759,34
2760,64
2761,19
2762,33
2763,33
2764,33
2765,33
2766,19
2767,33
2768,19
2769,33
2770,19
2771,33
2772,33
2773,27
2774,30
2775,34
2776,27
2777,34
2778,33
2779,33
2780,63
2781,14
2782,14
2783,51
2784,37
2785,1
2786,37
2787,53
2788,53
2789,53
2790,53
2791,33
2792,20
2793,33
2794,16
2795,20
2796,20
2797,20
2798,62
2799,63
2800,16
2801,20
2802,20
2803,20
2804,20
2805,20
2806,20
2807,51
2808,20
2809,20
2810,20
2811,20
2812,20
2813,20
2814,34
2815,20
2816,20
2817,14
2818,69
2819,20
2820,20
2821,20
2822,62
2823,20
2824,20
2825,20
2826,20
2827,20
2828,27
2829,20
2830,20
2831,52
2832,20
2833,20
2834,20
2835,20
2836,20
2837,62
2838,62
2839,62
2840,20
2841,20
2842,20
2843,20
2844,20
2845,20
2846,20
2847,20
2848,20
2849,20
2850,20
2851,20
2852,20
2853,20
2854,1
2855,64
2856,43
2857,1
2858,20
2859,20
2860,20
2861,20
2862,20
2863,20
2864,51
2865,20
2866,20
2867,20
2868,14
2869,20
2870,20
2871,20
2872,20
2873,62
2874,20
2875,62
2876,20
2877,20
2878,43
2879,20
2880,20
2881,20
2882,20
2883,20
2884,20
2885,20
2886,27
2887,20
2888,62
2889,62
2890,20
2891,69
2892,50
2893,20
2894,20
2895,20
2896,20
2897,20
2898,20
2899,20
2900,20
2901,20
2902,20
2903,20
2904,20
2905,20
2906,20
2907,20
2908,20
2909,20
2910,33
2911,19
2912,64
2913,64
2914,20
2915,51
2916,64
2917,64
2918,1
2919,34
2920,61
2921,20
2922,43
2923,51
2924,61
2925,20
2926,20
2927,20
2928,14
2929,19
2930,63
2931,19
2932,43
2933,61
2934,33
2935,14
2936,14
2937,61
2938,61
2939,27
2940,27
2941,43
2942,61
2943,61
2944,1
2945,61
2946,14
2947,67
2948,44
2949,34
2950,61
2951,33
2952,61
2953,61
2954,27
2955,27
2956,14
2957,43
2958,61
2959,61
2960,61
2961,61
2962,61
2963,61
2964,14
2965,61
2966,14
2967,14
2968,61
2969,16
2970,67
2971,61
2972,61
2973,61
2974,61
2975,61
2976,61
2977,58
2978,42
2979,61
2980,19
2981,19
2982,61
2983,14
2984,43
2985,43
2986,33
2987,14
2988,61
2989,61
2990,61
2991,61
2992,61
2993,61
2994,14
2995,20
2996,64
2997,51
2998,34
2999,64
